tripduration,starttime,stoptime,startStationId,startStationName,startStationLatitude,startStationLongitude,endStationId,endStationName,endStationLatitude,endStationLongitude,bikeid,name_localizedValue0,usertype,birth year,gender
432,2018-05-01 19:04:33,2018-05-01 19:11:45,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,29499,Annual Membership,Subscriber,1984,1
730,2018-05-01 19:04:42,2018-05-01 19:16:52,3211,Newark Ave,40.72152515,-74.046304543,3220,5 Corners Library,40.734961020009514,-74.0595030784607,29124,Join Citi Bike for $14.95/month,Subscriber,1985,1
83,2018-05-01 19:05:15,2018-05-01 19:06:38,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3211,Newark Ave,40.72152515,-74.046304543,29491,Annual Membership,Subscriber,1972,1
1010,2018-05-01 19:05:19,2018-05-01 19:22:10,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3196,Riverview Park,40.7443187,-74.0439909,26197,Annual Membership,Subscriber,1975,1
428,2018-05-01 19:06:05,2018-05-01 19:13:13,3195,Sip Ave,40.73074262530658,-74.06378388404846,3212,Christ Hospital,40.734785818,-74.050443636,26286,Annual Membership,Subscriber,1989,2
260,2018-05-01 19:06:56,2018-05-01 19:11:17,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,26285,Annual Membership,Subscriber,1980,2
462,2018-05-01 19:07:46,2018-05-01 19:15:28,3195,Sip Ave,40.73074262530658,-74.06378388404846,3210,Pershing Field,40.742677141,-74.051788633,33614,$25 Off Annual Membership,Subscriber,1985,1
350,2018-05-01 19:07:48,2018-05-01 19:13:39,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,29503,Annual Membership,Subscriber,1984,2
751,2018-05-01 19:08:13,2018-05-01 19:20:44,3209,Brunswick St,40.7241765,-74.0506564,3640,Journal Square,40.73367,-74.0625,29571,Annual Membership,Subscriber,1989,1
147,2018-05-01 19:08:17,2018-05-01 19:10:45,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3639,Harborside,40.7192517,-74.034234,25066,$25 Off Annual Membership,Subscriber,1988,1
469,2018-05-01 19:08:55,2018-05-01 19:16:44,3211,Newark Ave,40.72152515,-74.046304543,3267,Morris Canal,40.7124188237569,-74.03852552175522,26304,Annual Membership,Subscriber,1989,1
466,2018-05-01 19:10:20,2018-05-01 19:18:06,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,29284,Annual Membership,Subscriber,1974,1
777,2018-05-01 19:10:26,2018-05-01 19:23:24,3195,Sip Ave,40.73074262530658,-74.06378388404846,3198,Heights Elevator,40.748715945380226,-74.04044330120087,33571,Annual Membership,Subscriber,1978,1
779,2018-05-01 19:10:45,2018-05-01 19:23:45,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3273,Manila & 1st,40.721650724879986,-74.04288411140442,29516,Citi Bike Annual Membership,Subscriber,1982,1
231,2018-05-01 19:11:14,2018-05-01 19:15:05,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,26207,$25 Off Annual Membership,Subscriber,NULL,0
230,2018-05-01 19:11:20,2018-05-01 19:15:11,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,29671,$25 Off Annual Membership,Subscriber,NULL,0
229,2018-05-01 19:13:04,2018-05-01 19:16:53,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,33630,Annual Membership,Subscriber,1975,2
176,2018-05-01 19:13:12,2018-05-01 19:16:08,3639,Harborside,40.7192517,-74.034234,3481,York St,40.71649,-74.04105,29681,Annual Membership,Subscriber,1986,1
183,2018-05-01 19:13:21,2018-05-01 19:16:25,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,33655,Annual Membership,Subscriber,1980,1
232,2018-05-01 19:14:04,2018-05-01 19:17:57,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.0337589,29439,Annual Membership from Citi Bike App,Subscriber,1992,2
716,2018-05-01 19:14:36,2018-05-01 19:26:32,3211,Newark Ave,40.72152515,-74.046304543,3199,Newport Pkwy,40.7287448,-74.0321082,29507,Annual Membership,Subscriber,1983,2
496,2018-05-01 19:16:29,2018-05-01 19:24:45,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,29502,Annual Membership,Subscriber,1986,1
3523,2018-05-01 19:17:01,2018-05-01 20:15:44,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,33617,Citi Bike Annual Membership,Subscriber,1985,1
189,2018-05-01 19:18:23,2018-05-01 19:21:33,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3211,Newark Ave,40.72152515,-74.046304543,26215,Annual Membership,Subscriber,1958,2
2065,2018-05-01 19:19:19,2018-05-01 19:53:45,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,29622,Annual Membership,Subscriber,1979,1
537,2018-05-01 19:19:30,2018-05-01 19:28:28,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,29625,Annual Membership from Citi Bike App,Subscriber,1975,2
1184,2018-05-01 19:19:41,2018-05-01 19:39:25,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.742677141,-74.051788633,29439,FREE Bonus Month with Annual Membership,Subscriber,1983,1
377,2018-05-01 19:19:44,2018-05-01 19:26:01,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,33589,Annual Membership,Subscriber,1968,1
2008,2018-05-01 19:20:02,2018-05-01 19:53:30,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,29269,Annual Membership,Subscriber,1987,2
2017,2018-05-01 19:20:03,2018-05-01 19:53:40,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,29266,Annual Membership,Subscriber,1989,1
201,2018-05-01 19:20:18,2018-05-01 19:23:39,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,33679,Annual Membership from Citi Bike App,Subscriber,1984,1
1533,2018-05-01 19:20:43,2018-05-01 19:46:17,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3268,Lafayette Park,40.71346382669195,-74.06285852193832,26204,Annual Membership from Citi Bike App,Subscriber,1984,1
1542,2018-05-01 19:20:49,2018-05-01 19:46:32,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3268,Lafayette Park,40.71346382669195,-74.06285852193832,29674,FREE Bonus Month with Annual Membership,Subscriber,1989,2
318,2018-05-01 19:21:50,2018-05-01 19:27:09,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,26318,Annual Membership,Subscriber,1989,1
283,2018-05-01 19:22:31,2018-05-01 19:27:14,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,29571,Annual Membership,Subscriber,1986,1
390,2018-05-01 19:24:08,2018-05-01 19:30:39,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73074262530658,-74.06378388404846,33592,Annual Membership,Subscriber,1983,1
565,2018-05-01 19:24:50,2018-05-01 19:34:15,3210,Pershing Field,40.742677141,-74.051788633,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,33614,Annual Membership,Subscriber,1990,1
394,2018-05-01 19:25:38,2018-05-01 19:32:12,3195,Sip Ave,40.73074262530658,-74.06378388404846,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,29255,Annual Membership,Subscriber,1973,2
1096,2018-05-01 19:25:42,2018-05-01 19:43:59,3199,Newport Pkwy,40.7287448,-74.0321082,3268,Lafayette Park,40.71346382669195,-74.06285852193832,29270,Annual Membership,Subscriber,1985,1
1434,2018-05-01 19:25:48,2018-05-01 19:49:43,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,30546,Annual Membership,Subscriber,1965,1
357,2018-05-01 19:25:59,2018-05-01 19:31:56,3203,Hamilton Park,40.727595966,-74.044247311,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29515,$25 Off Annual Membership,Subscriber,1980,1
477,2018-05-01 19:27:55,2018-05-01 19:35:53,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,29525,24 Hour,Customer,NULL,0
228,2018-05-01 19:27:56,2018-05-01 19:31:44,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.7211236,-74.03805095,33597,Annual Membership - Save 15%,Subscriber,1987,2
502,2018-05-01 19:28:20,2018-05-01 19:36:43,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,33613,Annual Membership,Subscriber,1966,2
593,2018-05-01 19:32:41,2018-05-01 19:42:34,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3185,City Hall,40.7177325,-74.043845,29591,Annual Membership,Subscriber,1992,1
208,2018-05-01 19:33:01,2018-05-01 19:36:29,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,29243,Annual Membership from Citi Bike App,Subscriber,1990,1
324,2018-05-01 19:33:33,2018-05-01 19:38:58,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26290,Annual Membership,Subscriber,1990,2
2470,2018-05-01 19:35:21,2018-05-01 20:16:32,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,33657,Annual Membership from Citi Bike App,Subscriber,1991,1
2445,2018-05-01 19:35:27,2018-05-01 20:16:12,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,29292,Annual Membership from Citi Bike App,Subscriber,1995,2
2366,2018-05-01 19:36:18,2018-05-01 20:15:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29201,24 Hour,Customer,NULL,0
2352,2018-05-01 19:36:19,2018-05-01 20:15:31,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,33587,24 Hour,Customer,NULL,0
439,2018-05-01 19:37:57,2018-05-01 19:45:17,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,26215,$25 Off Annual Membership,Subscriber,1990,1
708,2018-05-01 19:39:25,2018-05-01 19:51:13,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,33575,3 Day,Customer,NULL,0
716,2018-05-01 19:39:26,2018-05-01 19:51:22,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,29203,3 Day,Customer,NULL,0
76,2018-05-01 19:39:32,2018-05-01 19:40:49,3195,Sip Ave,40.73074262530658,-74.06378388404846,3195,Sip Ave,40.73074262530658,-74.06378388404846,29492,Annual Membership,Subscriber,1984,1
290,2018-05-01 19:39:35,2018-05-01 19:44:25,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26151,Annual Membership,Subscriber,1986,1
437,2018-05-01 19:39:43,2018-05-01 19:47:01,3638,Washington St,40.7242941,-74.0354826,3279,Dixon Mills,40.721630142638354,-74.04996782541275,29595,Annual Membership,Subscriber,1971,1
270,2018-05-01 19:40:16,2018-05-01 19:44:46,3273,Manila & 1st,40.721650724879986,-74.04288411140442,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,29516,Annual Membership,Subscriber,1970,1
348,2018-05-01 19:41:05,2018-05-01 19:46:54,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29477,Annual Membership,Subscriber,1991,1
322,2018-05-01 19:41:46,2018-05-01 19:47:09,3187,Warren St,40.7211236,-74.03805095,3213,Van Vorst Park,40.71848892,-74.047726625,33607,Annual Membership,Subscriber,1986,1
1411,2018-05-01 19:43:00,2018-05-01 20:06:31,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26431,24 Hour,Customer,NULL,0
199,2018-05-01 19:44:01,2018-05-01 19:47:21,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26276,Join Citi Bike for $14.95/month,Subscriber,1986,1
295,2018-05-01 19:45:15,2018-05-01 19:50:10,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,29219,Annual Membership,Subscriber,1980,1
287,2018-05-01 19:45:23,2018-05-01 19:50:10,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29572,FREE Bonus Month with Annual Membership,Subscriber,1991,1
597,2018-05-01 19:45:53,2018-05-01 19:55:50,3211,Newark Ave,40.72152515,-74.046304543,3214,Essex Light Rail,40.7127742,-74.0364857,33630,Annual Membership from Citi Bike App,Subscriber,1991,1
176,2018-05-01 19:45:57,2018-05-01 19:48:54,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26267,Annual Membership,Subscriber,1987,1
331,2018-05-01 19:46:06,2018-05-01 19:51:38,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,29634,Annual Membership,Subscriber,1981,2
214,2018-05-01 19:46:51,2018-05-01 19:50:25,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3481,York St,40.71649,-74.04105,26152,Annual Membership,Subscriber,1978,1
262,2018-05-01 19:47:57,2018-05-01 19:52:20,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29492,Annual Membership,Subscriber,1989,1
1514,2018-05-01 19:49:35,2018-05-01 20:14:50,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3213,Van Vorst Park,40.71848892,-74.047726625,26204,Annual Membership from Citi Bike App,Subscriber,1984,1
1510,2018-05-01 19:49:44,2018-05-01 20:14:54,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3213,Van Vorst Park,40.71848892,-74.047726625,29674,FREE Bonus Month with Annual Membership,Subscriber,1989,2
685,2018-05-01 19:51:34,2018-05-01 20:03:00,3195,Sip Ave,40.73074262530658,-74.06378388404846,3191,Union St,40.7182113,-74.0836394,33592,Annual Membership,Subscriber,1983,1
1122,2018-05-01 19:51:49,2018-05-01 20:10:32,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,29204,Annual Membership from Citi Bike App,Subscriber,1988,1
339,2018-05-01 19:52:11,2018-05-01 19:57:50,3213,Van Vorst Park,40.71848892,-74.047726625,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,26233,Annual Membership,Subscriber,1975,2
337,2018-05-01 19:52:14,2018-05-01 19:57:51,3213,Van Vorst Park,40.71848892,-74.047726625,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,26306,Annual Membership,Subscriber,1976,1
285,2018-05-01 19:52:44,2018-05-01 19:57:30,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,26241,Annual Membership,Subscriber,1984,1
258,2018-05-01 19:53:21,2018-05-01 19:57:39,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,26214,Annual Membership,Subscriber,1986,1
2563,2018-05-01 19:55:24,2018-05-01 20:38:08,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,33591,3 Day,Customer,NULL,0
294,2018-05-01 19:56:23,2018-05-01 20:01:18,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,29591,Annual Membership,Subscriber,1991,1
138,2018-05-01 19:56:37,2018-05-01 19:58:55,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29569,Annual Membership,Subscriber,1984,1
1716,2018-05-01 19:57:49,2018-05-01 20:26:26,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,29473,Annual Membership,Subscriber,1987,2
1716,2018-05-01 19:57:55,2018-05-01 20:26:32,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,33647,FREE Bonus Month with Annual Membership,Subscriber,1986,1
1352,2018-05-01 19:58:51,2018-05-01 20:21:23,3185,City Hall,40.7177325,-74.043845,3679,Bergen Ave,40.722103786686034,-74.07145500183105,33641,Annual Membership,Subscriber,1956,1
218,2018-05-01 19:59:52,2018-05-01 20:03:30,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,26155,Annual Membership,Subscriber,1989,1
204,2018-05-01 20:00:01,2018-05-01 20:03:25,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3211,Newark Ave,40.72152515,-74.046304543,33618,Annual Membership,Subscriber,1989,1
447,2018-05-01 20:00:26,2018-05-01 20:07:54,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26290,Annual Membership,Subscriber,1991,2
365,2018-05-01 20:00:57,2018-05-01 20:07:02,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3640,Journal Square,40.73367,-74.0625,29644,Join Citi Bike for $14.95/month,Subscriber,1978,1
1233,2018-05-01 20:02:00,2018-05-01 20:22:33,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29477,Join Citi Bike for $14.95/month,Subscriber,1988,2
423,2018-05-01 20:02:46,2018-05-01 20:09:49,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29503,Annual Membership,Subscriber,1979,1
368,2018-05-01 20:03:01,2018-05-01 20:09:10,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26305,Annual Membership from Citi Bike App,Subscriber,1990,1
198,2018-05-01 20:03:44,2018-05-01 20:07:02,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3185,City Hall,40.7177325,-74.043845,29266,Annual Membership,Subscriber,1964,1
192,2018-05-01 20:06:19,2018-05-01 20:09:31,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3195,Sip Ave,40.73074262530658,-74.06378388404846,26193,$25 Off Annual Membership,Subscriber,NULL,0
1109,2018-05-01 20:08:03,2018-05-01 20:26:33,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,26243,Annual Membership,Subscriber,1976,1
464,2018-05-01 20:08:32,2018-05-01 20:16:17,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29573,Annual Membership,Subscriber,1986,2
1095,2018-05-01 20:08:49,2018-05-01 20:27:05,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,29596,Annual Membership,Subscriber,1965,1
266,2018-05-01 20:09:35,2018-05-01 20:14:01,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,26290,Annual Membership,Subscriber,1977,1
358,2018-05-01 20:10:04,2018-05-01 20:16:03,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,29298,Annual Membership,Subscriber,1994,2
314,2018-05-01 20:11:15,2018-05-01 20:16:30,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,29485,$25 Off Annual Membership,Subscriber,1964,1
3166,2018-05-01 20:11:43,2018-05-01 21:04:30,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,26260,24 Hour,Customer,NULL,0
3173,2018-05-01 20:12:01,2018-05-01 21:04:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29584,24 Hour,Customer,NULL,0
211,2018-05-01 20:15:48,2018-05-01 20:19:19,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,30546,Join Citi Bike for $14.95/month,Subscriber,1977,1
387,2018-05-01 20:17:26,2018-05-01 20:23:53,3195,Sip Ave,40.73074262530658,-74.06378388404846,3679,Bergen Ave,40.722103786686034,-74.07145500183105,26155,Annual Membership,Subscriber,1978,1
1975,2018-05-01 20:18:09,2018-05-01 20:51:05,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3199,Newport Pkwy,40.7287448,-74.0321082,26431,24 Hour,Customer,NULL,0
1031,2018-05-01 20:18:21,2018-05-01 20:35:33,3185,City Hall,40.7177325,-74.043845,3196,Riverview Park,40.7443187,-74.0439909,29290,Annual Membership - Save 15%,Subscriber,1969,2
341,2018-05-01 20:18:35,2018-05-01 20:24:16,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3203,Hamilton Park,40.727595966,-74.044247311,29515,$25 Off Annual Membership,Subscriber,1983,1
254,2018-05-01 20:19:10,2018-05-01 20:23:24,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,33564,Join Citi Bike for $14.95/month,Subscriber,1956,1
178,2018-05-01 20:20:48,2018-05-01 20:23:46,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,33618,Annual Membership,Subscriber,1975,2
364,2018-05-01 20:20:51,2018-05-01 20:26:55,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,29485,Citi Bike Annual Membership,Subscriber,1982,1
81,2018-05-01 20:21:38,2018-05-01 20:23:00,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3187,Warren St,40.7211236,-74.03805095,26281,Annual Membership,Subscriber,1983,1
846,2018-05-01 20:22:25,2018-05-01 20:36:31,3185,City Hall,40.7177325,-74.043845,3280,Astor Place,40.71928220070702,-74.07126188278198,29449,Annual Membership,Subscriber,1962,1
216,2018-05-01 20:23:49,2018-05-01 20:27:25,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3187,Warren St,40.7211236,-74.03805095,29477,$25 Off Annual Membership,Subscriber,1964,1
656,2018-05-01 20:24:12,2018-05-01 20:35:08,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,26253,Annual Membership,Subscriber,1965,1
419,2018-05-01 20:24:40,2018-05-01 20:31:40,3640,Journal Square,40.73367,-74.0625,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,29644,$25 Off Annual Membership,Subscriber,1994,1
161,2018-05-01 20:26:47,2018-05-01 20:29:28,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,29515,Annual Membership from Citi Bike App,Subscriber,1980,2
471,2018-05-01 20:28:11,2018-05-01 20:36:03,3681,Grand St,40.71517767732029,-74.03768330812454,3203,Hamilton Park,40.727595966,-74.044247311,29538,Annual Membership,Subscriber,1980,1
388,2018-05-01 20:28:37,2018-05-01 20:35:05,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,33624,Annual Membership,Subscriber,1969,1
505,2018-05-01 20:29:01,2018-05-01 20:37:26,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,29280,Annual Membership,Subscriber,1989,2
257,2018-05-01 20:29:19,2018-05-01 20:33:37,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,29494,$25 Off Annual Membership,Subscriber,1985,1
477,2018-05-01 20:29:35,2018-05-01 20:37:33,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3202,Newport PATH,40.7272235,-74.0337589,33618,Annual Membership - Save 15%,Subscriber,1985,1
136,2018-05-01 20:31:44,2018-05-01 20:34:00,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29620,NYCHA Membership (Renewal),Subscriber,1989,1
439,2018-05-01 20:32:29,2018-05-01 20:39:48,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,29541,Citi Bike Annual Membership,Subscriber,1984,2
308,2018-05-01 20:33:12,2018-05-01 20:38:21,3191,Union St,40.7182113,-74.0836394,3193,Lincoln Park,40.7246050998869,-74.07840594649315,26310,Annual Membership,Subscriber,1987,2
1060,2018-05-01 20:35:56,2018-05-01 20:53:36,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3198,Heights Elevator,40.748715945380226,-74.04044330120087,30386,Annual Membership,Subscriber,1982,1
385,2018-05-01 20:36:59,2018-05-01 20:43:24,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,33652,Annual Membership,Subscriber,1960,1
251,2018-05-01 20:37:56,2018-05-01 20:42:07,3211,Newark Ave,40.72152515,-74.046304543,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29491,Annual Membership,Subscriber,1982,1
2341,2018-05-01 20:38:07,2018-05-01 21:17:08,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.727595966,-74.044247311,26253,Annual Membership,Subscriber,1994,1
424,2018-05-01 20:38:10,2018-05-01 20:45:14,3195,Sip Ave,40.73074262530658,-74.06378388404846,3210,Pershing Field,40.742677141,-74.051788633,26206,Annual Membership,Subscriber,1977,1
207,2018-05-01 20:38:18,2018-05-01 20:41:46,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517767732029,-74.03768330812454,29615,Annual Membership,Subscriber,1983,1
416,2018-05-01 20:39:11,2018-05-01 20:46:07,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,29298,Annual Membership,Subscriber,1956,1
217,2018-05-01 20:39:17,2018-05-01 20:42:55,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,25066,Annual Membership,Subscriber,1963,1
178,2018-05-01 20:39:23,2018-05-01 20:42:22,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,33556,Annual Membership from Citi Bike App,Subscriber,1980,2
372,2018-05-01 20:39:27,2018-05-01 20:45:40,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,29671,$25 Off Annual Membership,Subscriber,1980,1
1002,2018-05-01 20:41:01,2018-05-01 20:57:43,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3192,Liberty Light Rail,40.7112423,-74.0557013,29478,Annual Membership from Citi Bike App,Subscriber,1990,2
980,2018-05-01 20:41:22,2018-05-01 20:57:42,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3192,Liberty Light Rail,40.7112423,-74.0557013,29262,Annual Membership,Subscriber,1990,1
347,2018-05-01 20:41:28,2018-05-01 20:47:15,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,33631,Annual Membership,Subscriber,1987,1
